filename,width,height,class,xmin,ymin,xmax,ymax
knife_676_box1_jpg.rf.0850acb4103232820f8e2a2a7e580eb5.jpg,460,460,knife,27,74,430,327
-596_jpg.rf.085734351c2d66f1f525166dae5f58ab.jpg,460,460,knife,27,114,430,343
knife_317_jpg.rf.082e1b64f858887a1b6595855703eddf.jpg,460,460,knife,12,166,437,443
knife_1229_box1_jpg.rf.082657767f8cd55ab3aa1c4ff59c0c60.jpg,460,460,knife,44,176,332,296
armas--554--jpg_jpg.rf.08654f9778daf16cc108e758da7dfe51.jpg,460,460,gun,14,19,441,433
armas--1075--jpg_jpg.rf.085e55d84499984bd67618ae17a93045.jpg,460,460,gun,16,160,457,393
-355_jpg.rf.089c3af5e40087c378005b2e3daeeb8a.jpg,460,460,knife,51,74,411,388
pistol_4024_box1_jpg.rf.080f65232d3b46bf04a2e064727da1da.jpg,460,460,gun,3,0,458,451
knife_631_jpg.rf.085c0a518a9bc1ae6b0558ad255237b4.jpg,460,460,knife,261,147,274,300
120px-Pythonelite_jpg.rf.086d8303bcbcf110365ef658bc677400.jpg,460,460,gun,13,15,457,444
120px-Magnum_pi_cgm_jpg.rf.08540b35f07b11797aba689845ae8c60.jpg,460,460,gun,0,0,457,456
knife_525_jpg.rf.08b3bae259c02294a0cfbd1d74aa8127.jpg,460,460,knife,246,215,430,290
KravMagaKnifeDefenseTechniques288_jpg.rf.089aa0560824b1e1f8907cf374417988.jpg,460,460,knife,289,231,338,280
120px-Ruger_P345_stainless_jpg.rf.08695f22002364db84bddac67cdb9052.jpg,460,460,gun,0,0,457,456
armas--139--jpg_jpg.rf.08d8ab7478c7e30586be53f05691eccb.jpg,460,460,gun,51,95,106,177
knife_186_jpg.rf.08f8d79e793804a120ee321948807de7.jpg,460,460,knife,164,29,292,291
armas--124--jpg_jpg.rf.08ae6c0195a0fa7e8b748f654286fe85.jpg,460,460,gun,75,69,338,268
pistol_0347_box1_jpg.rf.08c1333e14e5cf8ed5042e99673a2569.jpg,460,460,knife,21,6,434,442
120px-Kahr_9_jpg.rf.08e50973571c1aecacf7df3bd43e04f9.jpg,460,460,gun,31,9,421,411
pistol_2409_box1_jpg.rf.088188cbc0f10e2dbae60bd4c5e9c99a.jpg,460,460,gun,3,0,457,456
knife_643_box1_jpg.rf.083d6979f4625594f44a8aa2a35a51d3.jpg,460,460,knife,30,47,234,235
DefenseKnifeAttack1246_box1_jpg.rf.08f0313ad1d1a3f3e2faab1ba2928ee1.jpg,460,460,knife,222,195,450,423
pistol_1581_box1_jpg.rf.08f7d32624112735d91a34902f0f7bf2.jpg,460,460,gun,0,0,459,458
KravMagaTraining20615_box1_jpg.rf.08cdf29829b76cbc5a0ed1420ecc0ee6.jpg,460,460,knife,182,99,429,229
armas--1203--jpg_jpg.rf.0904ea74a7202fb26a109dc11f9459b8.jpg,460,460,gun,139,57,242,190
armas--1203--jpg_jpg.rf.0904ea74a7202fb26a109dc11f9459b8.jpg,460,460,gun,222,56,372,228
armas--1203--jpg_jpg.rf.0904ea74a7202fb26a109dc11f9459b8.jpg,460,460,gun,282,186,394,416
armas--1203--jpg_jpg.rf.0904ea74a7202fb26a109dc11f9459b8.jpg,460,460,gun,120,226,195,425
armas--1203--jpg_jpg.rf.0904ea74a7202fb26a109dc11f9459b8.jpg,460,460,gun,187,232,281,440
armas--2594--jpg_jpg.rf.092395205728dbe2f78f41f243be4596.jpg,460,460,gun,7,0,456,448
195px-ColtPony---copia_jpg.rf.0921c1aaf16d925ee76f5884974d5205.jpg,460,460,gun,3,0,457,456
armas--2077--jpg_jpg.rf.09045ee76ddf5831cbccf76134c4d189.jpg,460,460,gun,20,56,406,269
120px-Ng_pistol_PPK_SN_jpg.rf.094c3c66668cbbe94c5639e8ce99a5b5.jpg,460,460,gun,12,75,448,418
KravMagaTraining4045_box1_jpg.rf.095f02ab6e6e2e6ca3954a2f1b27a793.jpg,460,460,knife,153,123,383,401
pistol_0856_box1_jpg.rf.0979dbf20251de5dcafdb2664dba2e3b.jpg,460,460,gun,0,0,300,434
image_0057_jpg.rf.095521238ea5a6be5cae855c89655df1.jpg,460,460,gun,25,32,443,451
knife_1218_box1_jpg.rf.09355e3c3ad36252cbf47c6baf0fc5eb.jpg,460,460,knife,194,35,413,292
armas--2834--jpg_jpg.rf.093fa53d0bbd5238ff4453aedea0a577.jpg,460,460,gun,58,151,327,332
pistol_0777_box1_jpg.rf.09649bdc5fecbc610119a7f0c3ef6659.jpg,460,460,gun,2,0,459,457
armas--2460--jpg_jpg.rf.09c95fab1055eeb67c7a8d1c91850497.jpg,460,460,gun,14,21,457,425
armas--1830--jpg_jpg.rf.099e57ff24c86430ce0810f7db8cf45c.jpg,460,460,gun,22,64,452,417
HBmframe00205_box1_jpg.rf.09408004a08a4b80e02376732552663c.jpg,460,460,knife,202,58,430,302
armas--734--jpg_jpg.rf.09c882c14b0d8ee12a8e090e380e54a7.jpg,460,460,gun,346,145,433,234
knife_1110_jpg.rf.09d2ed7a40ed18a6f93c164040fdfdc4.jpg,460,460,knife,161,219,198,407
pistol_1559_box1_jpg.rf.09833869f34e483fb48b9c214f37cf8f.jpg,460,460,gun,6,0,459,446
knife_239_jpg.rf.09ee3c5c6371badb47e9b523826e64ff.jpg,460,460,knife,51,28,425,390
-415_jpg.rf.09c382de189759d5acbe75290163ab62.jpg,460,460,knife,6,119,452,305
pistola128_box1_jpg.rf.09709a4dbb0c11e409ff41820d3e6a21.jpg,460,460,gun,5,17,459,451
armas--2318--jpg_jpg.rf.099a4a3ea05b4a3c222b83b1af497302.jpg,460,460,gun,2,4,448,460
knife_1161_box1_jpg.rf.098f38a54f0b7e9987af0b41f4777a0a.jpg,460,460,knife,24,39,259,283
KravMagaTraining751_jpg.rf.09ad90ae7a5704b06bcdfc5f0d9be6f4.jpg,460,460,knife,336,178,364,294
pistola184_box1_jpg.rf.0a0d7d9eb1c8872721b57fab4bce6efa.jpg,460,460,gun,0,5,457,456

armas--987--jpg_jpg.rf.0a0044c086855225670b45f0fd034a98.jpg,460,460,gun,127,145,171,181
KravMagaTraining20046_jpg.rf.0a118d5188fc95b36b431e3a3010a2aa.jpg,460,460,knife,53,377,89,444
KravMagaTraining20046_jpg.rf.0a118d5188fc95b36b431e3a3010a2aa.jpg,460,460,knife,63,401,90,438
HBsframe00100_jpg.rf.0973d05794708d3353d5309c834ff5e0.jpg,460,460,knife,308,262,333,305
pistol_1936_box1_jpg.rf.0a08c0000cf3039c452e73e5f57f609a.jpg,460,460,gun,29,0,459,459
001_0071_jpg.rf.0a2868d2cda9b0b57d7a172dae940e75.jpg,460,460,gun,16,160,446,338
armas--785--jpg_jpg.rf.0a37b6fb7f8f34a6e14a279b88a97e88.jpg,460,460,gun,16,30,449,446
120px-S-WModel29NickelNewModel_jpg.rf.0a5a24e3aaff6d8ffcf1c2ff4603c852.jpg,460,460,gun,0,5,460,455
001_0046_jpg.rf.0a38b2dd502c1bd58e77fc797fbee625.jpg,460,460,gun,16,92,446,299
pistol_2754_box1_jpg.rf.0a569ed149eb1676a7a3cb804a350ee9.jpg,460,460,gun,8,9,450,448
MBmframe00157_box1_jpg.rf.0a362a43b60016d8a5f34225a80a924b.jpg,460,460,knife,32,27,299,312
pistol_1192_box2_jpg.rf.0a6d379c579f391db10b7a4f8f04e56f.jpg,460,460,gun,7,6,453,455
knife_566_jpg.rf.0a3439964b0e726731c14e3ce3e3e0f9.jpg,460,460,knife,139,18,360,385
armas--1793--jpg_jpg.rf.0a7fcb006444ae1f7bf16771a1212519.jpg,460,460,gun,122,16,400,453
pistol_1890_box1_jpg.rf.0a67b7332c0f5df576e87d872bdb9908.jpg,460,460,gun,6,8,458,458
pistol_9013_box1_jpg.rf.0a4f8856afa055e8743f2dbca6908ded.jpg,460,460,gun,3,2,453,440
armas--2856--jpg_jpg.rf.0ae3d556acbdb635662e505de611582a.jpg,460,460,gun,17,1,433,459
armas--1007--jpg_jpg.rf.0a9292155ecb5cb981c311d6d1b95ff0.jpg,460,460,gun,149,122,317,328
armas--474--jpg_jpg.rf.0a2247ba89a906e3d5b1f5618c7d5531.jpg,460,460,gun,177,174,232,269
120px-HKmp5A3--1-_jpg.rf.0aa772fb132e1c147b3592a5a96a1a9a.jpg,460,460,gun,5,90,454,316
155_jpg.rf.0a6f5ad1360347db46f408d98a9bac8b.jpg,460,460,knife,198,62,306,374
armas--1689--jpg_jpg.rf.0a7519b4f42ab00b05e1b735703724c9.jpg,460,460,gun,303,174,341,210
knife_1207_jpg.rf.0abc4b62a6f0198a2c6c2e8cee351c49.jpg,460,460,knife,274,297,292,403
knife_1207_jpg.rf.0abc4b62a6f0198a2c6c2e8cee351c49.jpg,460,460,knife,254,353,270,395
knife_1207_jpg.rf.0abc4b62a6f0198a2c6c2e8cee351c49.jpg,460,460,knife,228,348,243,405
knife_904_box1_jpg.rf.0a81d33e94d2a74698bafea0c46d9258.jpg,460,460,knife,56,46,258,278
pistol_1345_box2_jpg.rf.0a56725dffbde2e2bc469f1abbddcb6b.jpg,460,460,gun,76,0,459,458
armas--1252--jpg_jpg.rf.0ae343511ec4a8dfb6a906d171aa8700.jpg,460,460,gun,20,14,459,439
DefenseKnifeAttack0216_box1_jpg.rf.0ab2ce753a49dbe2b7050450c8247d85.jpg,460,460,knife,239,166,441,423
KravMagaTraining341_jpg.rf.0a686fb583fbfbfb595f3b316076a4fd.jpg,460,460,knife,223,233,244,314
KravMagaTraining341_jpg.rf.0a686fb583fbfbfb595f3b316076a4fd.jpg,460,460,knife,219,265,238,315
knife_250_jpg.rf.0af94956a4bc6deb269da69520f7e5cf.jpg,460,460,knife,122,130,298,288
knife_1304_box1_jpg.rf.0afbb3e3f3c3b4d7270e0fd060b32e12.jpg,460,460,knife,61,19,329,252
pistola_z3v3_10_jpg.rf.0aec616fff077968ac7802e177a74da1.jpg,460,460,gun,138,187,171,285
armas--1416--jpg_jpg.rf.0afe403d06706c803cca9670650b2b48.jpg,460,460,gun,301,200,352,285
KravMagaTraining751_box1_jpg.rf.0b3ea7cf87d91bdc754f27806696941d.jpg,460,460,knife,195,200,452,451
001_0016_jpg.rf.0b161576cd706ee15dc4fe75107b5fb8.jpg,460,460,gun,6,124,459,313
image_0035_jpg.rf.0b6fbcfe6fac821b2375019e97b41853.jpg,460,460,gun,60,60,402,291
pistola28_box1_jpg.rf.0b19f1e82cdecacd7b6c23fdb93f9747.jpg,460,460,gun,6,16,452,454
armas--426--jpg_jpg.rf.0b36e5d0cada41e3619e23646bf5094e.jpg,460,460,gun,137,32,279,193
KravMagaTraining4442_jpg.rf.0b372f4a106690b95aa97ead4e10ee0b.jpg,460,460,knife,356,401,400,424
knife_1329_jpg.rf.0ba74a9d447753b438fb4e44613b7b94.jpg,460,460,knife,152,93,187,163
knife_360_box1_jpg.rf.0b2de8592a3c75b4042466e196e53d07.jpg,460,460,knife,27,35,434,437
pistol_2373_box1_jpg.rf.0af9ea7f41b9cbbed0e1e82895608586.jpg,460,460,gun,4,6,459,446
pistol_4040_box1_jpg.rf.0b756eefed2ef65602d465d348d6cd9a.jpg,460,460,gun,7,3,459,417
pistol_2013_box1_jpg.rf.0b1f81b89e2e17aac267afdfa0f7d7f8.jpg,460,460,gun,2,0,459,456
armas--1306--jpg_jpg.rf.0bb27b35730e601e2feb4e602e22be7c.jpg,460,460,gun,5,5,459,451
-76_jpg.rf.0bd27faae71ae00b07b138feef4307d0.jpg,460,460,knife,31,32,423,418
pistol_2284_box1_jpg.rf.0b62bb453e954f1de007e7fe571f2af8.jpg,460,460,gun,0,0,457,456
-534_jpg.rf.0b7d4bab56f4008b302e56bf0780f178.jpg,460,460,knife,11,92,459,377
pistol_0541_box1_jpg.rf.0b53d5f3cde717665e50ea155e05ac2e.jpg,460,460,gun,2,11,447,447
knife_489_jpg.rf.0b93d555bef8f4ea78d65fca607abb49.jpg,460,460,knife,19,198,401,278
armas--1802--jpg_jpg.rf.0b260b61bf80969e886f2e2ab87e3d69.jpg,460,460,gun,112,99,139,133
120px-Russian_AN-94_Abakan_Nikonov_5-45x39mm_assault_rifle_3_jpg.rf.0b47ee3c34d89312af9a93161c120daf.jpg,460,460,gun,0,58,457,449
KravMagaKnifeDefenseTechniques086_box1_jpg.rf.0b610e45defa54b3d5af9c87e4da958f.jpg,460,460,knife,168,72,437,394
pistol_1064_box1_jpg.rf.0be171730f86689fe3f349fa6e458c89.jpg,460,460,gun,38,161,441,442
pistol_2859_box1_jpg.rf.0be85e8d9cd1826a216a08ff101c2711.jpg,460,460,gun,1,11,450,366
120px-SmithModel64Three_jpg.rf.0bf033159146215054d6874a01812479.jpg,460,460,gun,23,5,438,441
pistol_1772_box1_jpg.rf.0b57c45cef64af9e5b7a7abc96f4a2e7.jpg,460,460,gun,14,15,458,431
armas--2579--jpg_jpg.rf.0bd3f4fa65cf06378e1d1c7eafaab0d4.jpg,460,460,gun,25,20,448,421
120px-Kh2002_2009_improved_jpg.rf.0bacd55b51e363e3ce8aa459b81af49c.jpg,460,460,gun,2,11,459,428
armas--1919--jpg_jpg.rf.0c12667d280b00f058f9aaa05608feb9.jpg,460,460,gun,0,112,459,459
pistol_2651_box1_jpg.rf.0c3fc9df72479809a44a80313be91421.jpg,460,460,gun,0,0,457,456
knife_218_jpg.rf.0c5643d85bf86556c3a86cd660818c64.jpg,460,460,knife,181,162,367,453
pistol_5111_box1_jpg.rf.0bf506372ca26b565f3630964f1c8145.jpg,460,460,gun,9,0,451,455
armas--2162--jpg_jpg.rf.0c30388579655495d6e790e15a497b5d.jpg,460,460,gun,45,43,432,404
armas--1396--jpg_jpg.rf.0c696d972789de4c2bf48212c753f691.jpg,460,460,gun,130,114,317,379
KravMagaTraining620_jpg.rf.0bfeaaa51e96336bf0b2b2969eb457ff.jpg,460,460,knife,404,174,430,257
ABbframe00457_jpg.rf.0ca767e9e438c6321646d311b9ce94bd.jpg,460,460,knife,212,171,231,271
knife_32_jpg.rf.0c81ed23bf99c0f55fd07ff731d2c864.jpg,460,460,knife,45,96,368,323
pistol_1798_box1_jpg.rf.0c01709f4b4cfa278216d2e7fd217d24.jpg,460,460,gun,4,1,457,453
pistola73_box1_jpg.rf.0bf385eb4bb7b4ad3226188f821c6d00.jpg,460,460,gun,5,3,455,450
pistol_2654_box1_jpg.rf.0cfa9b42581f246e36f72ee2778d1c3c.jpg,460,460,gun,8,10,447,453
armas--200--jpg_jpg.rf.0bf6945f4d168a0be2221b0ecefc3b3f.jpg,460,460,gun,197,130,251,225
pistol_2517_box1_jpg.rf.0c9314f844cd8aa76972166806341a35.jpg,460,460,gun,0,0,457,456
120px-S-w4046_jpg.rf.0c061b6e880e17f90d207727d70e13b2.jpg,460,460,gun,5,18,448,449
knife_107_jpg.rf.0d3d09e225fcbebef66b1f72b28160c9.jpg,460,460,knife,67,85,219,269
armas--1646--jpg_jpg.rf.0cab6e57d8d4cf2ea9f9590ed35189b0.jpg,460,460,gun,64,94,397,400
pistol_0751_box1_jpg.rf.0c4d30950ad8e454663e8370d69b4d02.jpg,460,460,gun,11,20,427,217
armas--1804--jpg_jpg.rf.0cac0fdcd014e27b22b9441d32df0e55.jpg,460,460,gun,180,85,204,116
120px-S-W_639_jpg.rf.0cb50c146c15716e4e80265017c7232e.jpg,460,460,gun,26,12,457,456
knife_50_box1_jpg.rf.0cbce1944f08b1c073849d7cb821ecda.jpg,460,460,knife,10,19,460,460
pistol_0170_box2_jpg.rf.0c3bdecd43423f06b448bc244dbf87a9.jpg,460,460,gun,7,3,454,457
armas--2051--jpg_jpg.rf.0c96cc4b439488b1ccc9dbb68974fb2d.jpg,460,460,gun,4,9,455,443
KravMagaKnifeDefenseTechniques730_box1_jpg.rf.0c98e6ad2f0ba647e3325ca240a7070a.jpg,460,460,knife,193,81,439,373
pistol_2950_box1_jpg.rf.0d314678b73ca8f0e7f699a86e0d176c.jpg,460,460,gun,0,0,458,458
pistol_2619_box1_jpg.rf.0d6f3b461fda03b0aecfe868e2f6743a.jpg,460,460,gun,3,4,457,456
armas--2605--jpg_jpg.rf.0d8a7fc015fb789afddafa60d6350630.jpg,460,460,gun,6,9,448,433
armas--327--jpg_jpg.rf.0da32f96bd801a8db3c6a9d9679e6e75.jpg,460,460,gun,45,29,189,153
pistol_3000_box1_jpg.rf.0d5c62882efe8f3fd55a6314608497fb.jpg,460,460,gun,96,54,432,451
120px-ColtModel1917_jpg.rf.0d4f4888db8c6124a28cbfb856dd8d9c.jpg,460,460,gun,0,0,442,450
armas--2629--jpg_jpg.rf.0da4a3cfd84cde8e91b3ec6348645368.jpg,460,460,gun,4,18,452,442
195px-Beretta_M1915---copia_jpg.rf.0dbe1c0e341d73c4d560aee85d68bbac.jpg,460,460,gun,7,4,451,443
pistol_1536_box1_jpg.rf.0dd75915f94ec143b7c28c3268c37f5d.jpg,460,460,gun,86,4,449,255
armas--2558--jpg_jpg.rf.0d8be2df7ba7a33518367376ee0cd3a3.jpg,460,460,gun,1,0,454,446
DSC_0001_box1_jpg.rf.0db221c684c3abd0114dfea9add82df3.jpg,460,460,knife,83,134,433,300
knife_1025_jpg.rf.0e1b38e824fba07221e6e7fa3e55946f.jpg,460,460,knife,325,189,338,254
armas--1934--jpg_jpg.rf.0d8a998600b26713a737133457e6cf4c.jpg,460,460,gun,36,122,201,360
001_0059_jpg.rf.0e60cd87ffc2403901e25f8ebc8a18cf.jpg,460,460,gun,2,133,459,390
120px-MauserHSc_jpg.rf.0dbe053859610fe78becc92639b34932.jpg,460,460,gun,7,11,455,437
-152_jpg.rf.0e10f35b4888ea36d965bd0470ba5611.jpg,460,460,knife,53,18,414,445
LBmframe00220_jpg.rf.0e766a4a3214508eae929b3ee46117bd.jpg,460,460,knife,365,209,374,278
pistol_1687_box2_jpg.rf.0e71f627caa6b4ad124c04c10a4fe49d.jpg,460,460,gun,3,0,452,458
knife_1114_box1_jpg.rf.0ec44aa1e6b45e4c95c66f9daff70410.jpg,460,460,knife,109,11,427,348
pistol_0589_box1_jpg.rf.0df42bbefcab0bb525ff2b24ca920a80.jpg,460,460,gun,28,43,184,456
armas--789--jpg_jpg.rf.0e51a1269e508fa00c87ff64a095021e.jpg,460,460,gun,32,105,430,376
image_0021_jpg.rf.0eb053d58d8496ae4ff901eadbc2848f.jpg,460,460,gun,41,12,418,437
armas--1013--jpg_jpg.rf.0e48a32936706ee501819bbb13121820.jpg,460,460,gun,125,127,317,346
knife_258_box1_jpg.rf.0e50ab0af6dbccbf234ded3e64a022de.jpg,460,460,knife,23,9,446,448
armas--1185--jpg_jpg.rf.0ed70040c6e239cffca91346509f1879.jpg,460,460,gun,94,6,426,316
120px-S-W_bodyguard_longbarrel_jpg.rf.0ec08539992418b4a02b797339f3ff44.jpg,460,460,gun,30,102,454,322
armas--1411--jpg_jpg.rf.0e4e4a0201dc5c6bbac429b0592168cb.jpg,460,460,gun,155,145,209,242
armas--1411--jpg_jpg.rf.0e4e4a0201dc5c6bbac429b0592168cb.jpg,460,460,gun,221,192,310,267
pistol_0640_box1_jpg.rf.0f02b5efda4452bd75d667658b1930c7.jpg,460,460,gun,10,8,453,453
knife_1056_box1_jpg.rf.0e0c5295eec4f2cea3af6c8aa63b2a8c.jpg,460,460,knife,40,27,339,265
DSC_00581_JPG.rf.0ece8b6941d0326b644a1b7798235cee.jpg,460,460,knife,161,290,181,367
knife_430_jpg.rf.0e5a8cb2bf98d8c204bf1c518efa76d0.jpg,460,460,knife,19,12,427,443
knife_430_jpg.rf.0e5a8cb2bf98d8c204bf1c518efa76d0.jpg,460,460,knife,20,21,349,148
knife_337_box1_jpg.rf.0f1b865e71c4cdc899dae279df7cc207.jpg,460,460,knife,0,0,454,452
armas--1376--jpg_jpg.rf.0f1120699bd6c6a8d088d63e4edc04d7.jpg,460,460,gun,13,94,459,402
knife_665_jpg.rf.0ee15767f6c31b34d37bbe02bb3d5fd8.jpg,460,460,knife,227,138,279,355
armas--707--jpg_jpg.rf.0edd2ba36e39242c65e689bf57ea7471.jpg,460,460,gun,40,171,119,262
pistol_9052_box1_jpg.rf.0f2d191cae35ee21d8da704bf8a9efc0.jpg,460,460,gun,6,7,440,431
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,315,67,403,177
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,203,93,297,189
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,204,191,282,317
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,295,210,381,313
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,383,239,451,326
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,99,229,190,350
armas--2822--jpg_jpg.rf.0f47ea2e6c038b078262d934463ffad7.jpg,460,460,gun,227,349,430,459
HBsframe00094_box1_jpg.rf.0f86a07acf78f241693824fa75b6312e.jpg,460,460,knife,28,32,252,228
knife_1189_box1_jpg.rf.0facfe72530ad519538897aa103452fc.jpg,460,460,knife,20,48,307,340
armas--394--jpg_jpg.rf.0f84b889b8fe43a0ab5c3d9352f3932c.jpg,460,460,gun,255,173,336,418
120px-Beretta71_jpg.rf.0fc2cbc432297a09c04e41bf92b8b225.jpg,460,460,gun,0,0,457,456
pistol_2610_box1_jpg.rf.0f46f13833ea1703d0f1fc7662892a37.jpg,460,460,gun,17,10,459,445
knife_1147_jpg.rf.0f85f01be382862310682b5bcc70f133.jpg,460,460,knife,123,96,254,257
-95_jpg.rf.1000eaaa2a15c24fc28f2569fa8b06da.jpg,460,460,knife,32,32,427,431
